state_name,district_name,subdistrict_name,subdistrict_population,year,month,avg_pm2.5
nct of delhi,north east,seelam pur,1458598,2003,june,59.79159477355747
nct of delhi,north east,seelam pur,1458598,2003,july,38.55759618710117
nct of delhi,north east,seelam pur,1458598,2003,august,33.958401658606874
nct of delhi,north east,seelam pur,1458598,2003,september,40.65480696051008
nct of delhi,north east,seelam pur,1458598,2003,october,145.21054380031194
nct of delhi,north east,seelam pur,1458598,2003,november,194.7733053486988
nct of delhi,north east,seelam pur,1458598,2003,december,183.38349921633056
nct of delhi,north east,seelam pur,1458598,2008,january,131.88654730584136
nct of delhi,north east,seelam pur,1458598,2008,february,123.399611521189
nct of delhi,north east,seelam pur,1458598,2008,march,76.28105470098407
nct of delhi,north east,seelam pur,1458598,2008,april,64.47055498441595
nct of delhi,north east,seelam pur,1458598,2008,may,64.41613604015362
nct of delhi,north east,seelam pur,1458598,2008,june,54.785474278185035
nct of delhi,north east,seelam pur,1458598,2008,july,41.99926405823378
nct of delhi,north east,seelam pur,1458598,2008,august,47.48327077635366
nct of delhi,north east,seelam pur,1458598,2008,september,42.63529773277452
nct of delhi,north east,seelam pur,1458598,2008,october,149.30855704198024
nct of delhi,north east,seelam pur,1458598,2008,november,246.04982908020745
nct of delhi,north east,seelam pur,1458598,2008,december,214.5225141144544
nct of delhi,north east,seelam pur,1458598,2013,january,215.3391923548618
nct of delhi,north east,seelam pur,1458598,2013,february,113.9643156434512
nct of delhi,north east,seelam pur,1458598,2013,march,91.35241504753596
nct of delhi,north east,seelam pur,1458598,2013,april,76.12409674553894
nct of delhi,north east,seelam pur,1458598,2013,may,59.388072857326584
nct of delhi,north east,seelam pur,1458598,2013,june,59.1035136890613
nct of delhi,north east,seelam pur,1458598,2013,july,64.1613779570499
nct of delhi,north east,seelam pur,1458598,2013,august,38.17671210213353
nct of delhi,north east,seelam pur,1458598,2013,september,37.72398529566254
nct of delhi,north east,seelam pur,1458598,2013,october,154.9032892934984
nct of delhi,north east,seelam pur,1458598,2013,november,221.80005154120312
nct of delhi,north east,seelam pur,1458598,2013,december,211.0254914673785
nct of delhi,north east,seelam pur,1458598,2018,january,223.34994776488503
nct of delhi,north east,seelam pur,1458598,2018,february,140.145455886388
nct of delhi,north east,seelam pur,1458598,2018,march,102.29720143332104
nct of delhi,north east,seelam pur,1458598,2018,april,90.89244593247378
nct of delhi,north east,seelam pur,1458598,2018,may,80.50704478171717
nct of delhi,north east,seelam pur,1458598,2018,june,70.3473261804701
nct of delhi,north east,seelam pur,1458598,2018,july,43.97880717232005
nct of delhi,north east,seelam pur,1458598,2018,august,43.44198214075578
nct of delhi,north east,seelam pur,1458598,2018,september,50.49306102129291
nct of delhi,north east,seelam pur,1458598,2018,october,150.66124279028122
nct of delhi,north east,seelam pur,1458598,2018,november,222.29399179144465
nct of delhi,north east,seelam pur,1458598,2018,december,281.7600258037028
nct of delhi,north east,seelam pur,1458598,2023,january,174.72450972935238
nct of delhi,north east,seelam pur,1458598,2023,february,116.61363904139483
nct of delhi,north east,seelam pur,1458598,2023,march,76.03243126139637
nct of delhi,north east,seelam pur,1458598,2023,april,66.45687317049561
nct of delhi,north east,seelam pur,1458598,2023,may,61.4889758495798
nct of delhi,north east,seelam pur,1458598,2023,june,49.947553437914635
nct of delhi,north east,seelam pur,1458598,2023,july,36.423946748434496
nct of delhi,north east,seelam pur,1458598,2023,august,42.04638542967292
nct of delhi,north east,seelam pur,1458598,2023,september,44.46718405158365
nct of delhi,north east,seelam pur,1458598,2023,october,110.81028592594905
nct of delhi,north east,seelam pur,1458598,2023,november,231.41847382178423
nct of delhi,north east,seelam pur,1458598,2023,december,204.2887010609764
nct of delhi,north east,shahdara,321484,1998,january,113.556460552365
nct of delhi,north east,shahdara,321484,1998,february,73.41213954638984
nct of delhi,north east,shahdara,321484,1998,march,51.32373184282397
nct of delhi,north east,shahdara,321484,1998,april,57.88426733012966
nct of delhi,north east,shahdara,321484,1998,may,46.844287067262314
nct of delhi,north east,shahdara,321484,1998,june,31.00271464412436
nct of delhi,north east,shahdara,321484,1998,july,29.51255346257152
nct of delhi,north east,shahdara,321484,1998,august,28.780813543267584
nct of delhi,north east,shahdara,321484,1998,september,24.53301652491726
nct of delhi,north east,shahdara,321484,1998,october,94.86790833554888
nct of delhi,north east,shahdara,321484,1998,november,148.49869237415558
nct of delhi,north east,shahdara,321484,1998,december,158.3331791873523
nct of delhi,north east,shahdara,321484,2003,january,207.96120316884424
nct of delhi,north east,shahdara,321484,2003,february,113.12269201512149
nct of delhi,north east,shahdara,321484,2003,march,79.18209538885372
nct of delhi,north east,shahdara,321484,2003,april,57.66387030803117
nct of delhi,north east,shahdara,321484,2003,may,61.654189353232326
nct of delhi,north east,shahdara,321484,2003,june,59.93407552271664
nct of delhi,north east,shahdara,321484,2003,july,37.90093829631432
nct of delhi,north east,shahdara,321484,2003,august,34.10320006978558
nct of delhi,north east,shahdara,321484,2003,september,40.568144462076575
nct of delhi,north east,shahdara,321484,2003,october,147.12795386308127
nct of delhi,north east,shahdara,321484,2003,november,195.0432495151695
nct of delhi,north east,shahdara,321484,2003,december,186.9195220243863
nct of delhi,north east,shahdara,321484,2008,january,131.2040468061833
nct of delhi,north east,shahdara,321484,2008,february,124.1830802425862
nct of delhi,north east,shahdara,321484,2008,march,75.18849262766486
nct of delhi,north east,shahdara,321484,2008,april,61.53112513857198
nct of delhi,north east,shahdara,321484,2008,may,61.311821311639655
nct of delhi,north east,shahdara,321484,2008,june,53.705412160479746
nct of delhi,north east,shahdara,321484,2008,july,42.45406161528957
nct of delhi,north east,shahdara,321484,2008,august,48.078716220538034
nct of delhi,north east,shahdara,321484,2008,september,42.480885985747555
nct of delhi,north east,shahdara,321484,2008,october,147.277143371896
nct of delhi,north east,shahdara,321484,2008,november,244.20174604956347
nct of delhi,north east,shahdara,321484,2008,december,215.70169238209553
nct of delhi,north east,shahdara,321484,2013,january,223.8329840111372
nct of delhi,north east,shahdara,321484,2013,february,118.32187815605648
nct of delhi,north east,shahdara,321484,2013,march,93.15836561617338
nct of delhi,north east,shahdara,321484,2013,april,70.5875502236739
nct of delhi,north east,shahdara,321484,2013,may,57.98681840918128
nct of delhi,north east,shahdara,321484,2013,june,58.95668037258328
nct of delhi,north east,shahdara,321484,2013,july,64.26529141365734
nct of delhi,north east,shahdara,321484,2013,august,38.73729376456091
nct of delhi,north east,shahdara,321484,2013,september,39.60384898528839
nct of delhi,north east,shahdara,321484,2013,october,152.05331056229997
nct of delhi,north east,shahdara,321484,2013,november,220.0932664535812
nct of delhi,north east,shahdara,321484,2013,december,212.4627775741983
nct of delhi,north east,shahdara,321484,2018,january,225.7443937356917
nct of delhi,north east,shahdara,321484,2018,february,145.19179575541605
nct of delhi,north east,shahdara,321484,2018,march,102.6705359085382
nct of delhi,north east,shahdara,321484,2018,april,88.71144119762073
nct of delhi,north east,shahdara,321484,2018,may,78.99675077906477
nct of delhi,north east,shahdara,321484,2018,june,71.07280521314851
nct of delhi,north east,shahdara,321484,2018,july,44.46198649514974
nct of delhi,north east,shahdara,321484,2018,august,42.130937476594426
nct of delhi,north east,shahdara,321484,2018,september,50.91668353205102
nct of delhi,north east,shahdara,321484,2018,october,152.58149161326324
nct of delhi,north east,shahdara,321484,2018,november,219.6530366275156
nct of delhi,north east,shahdara,321484,2018,december,280.11308369332016
nct of delhi,north east,shahdara,321484,2023,january,178.18036155675057
nct of delhi,north east,shahdara,321484,2023,february,121.47889682267387
nct of delhi,north east,shahdara,321484,2023,march,75.81165532752402
nct of delhi,north east,shahdara,321484,2023,april,67.22003309271942
nct of delhi,north east,shahdara,321484,2023,may,61.44716400502394
nct of delhi,north east,shahdara,321484,2023,june,50.51981481791626
nct of delhi,north east,shahdara,321484,2023,july,36.85476831197678
nct of delhi,north east,shahdara,321484,2023,august,42.9446950934097
nct of delhi,north east,shahdara,321484,2023,september,44.84148232179961
nct of delhi,north east,shahdara,321484,2023,october,109.41036354728912
nct of delhi,north east,shahdara,321484,2023,november,226.4335612141592
nct of delhi,north east,shahdara,321484,2023,december,207.6892276545732
nct of delhi,north east,seema puri,372729,1998,january,113.40960156565116
nct of delhi,north east,seema puri,372729,1998,february,70.98796672728224
nct of delhi,north east,seema puri,372729,1998,march,48.0956384327921
nct of delhi,north east,seema puri,372729,1998,april,57.44800360102662
nct of delhi,north east,seema puri,372729,1998,may,49.24145535832247
nct of delhi,north east,seema puri,372729,1998,june,31.79591318257173
nct of delhi,north east,seema puri,372729,1998,july,28.99319964493953
nct of delhi,north east,seema puri,372729,1998,august,27.679105553548297
nct of delhi,north east,seema puri,372729,1998,september,23.365790885797676
nct of delhi,north east,seema puri,372729,1998,october,90.51310713115872
nct of delhi,north east,seema puri,372729,1998,november,152.7948262508133
nct of delhi,north east,seema puri,372729,1998,december,156.88459470762731
nct of delhi,north east,seema puri,372729,2003,january,205.53490467122631
nct of delhi,north east,seema puri,372729,2003,february,111.15832854784966
nct of delhi,north east,seema puri,372729,2003,march,78.92943453506588
nct of delhi,north east,seema puri,372729,2003,april,56.71188534636499
nct of delhi,north east,seema puri,372729,2003,may,63.20771459898589
nct of delhi,north east,seema puri,372729,2003,june,57.66818226954337
nct of delhi,north east,seema puri,372729,2003,july,37.38320283197
nct of delhi,north east,seema puri,372729,2003,august,33.73456563247207
nct of delhi,north east,seema puri,372729,2003,september,40.24523766972744
nct of delhi,north east,seema puri,372729,2003,october,144.80797370710218
nct of delhi,north east,seema puri,372729,2003,november,198.63311355726768
nct of delhi,north east,seema puri,372729,2003,december,185.25921356101023
nct of delhi,north east,seema puri,372729,2008,january,130.40376887550036
nct of delhi,north east,seema puri,372729,2008,february,121.71336739225796
nct of delhi,north east,seema puri,372729,2008,march,76.26929779074415
nct of delhi,north east,seema puri,372729,2008,april,59.77192957568633
nct of delhi,north east,seema puri,372729,2008,may,62.873667776493306
nct of delhi,north east,seema puri,372729,2008,june,54.13680552632957
nct of delhi,north east,seema puri,372729,2008,july,41.35754594401194
nct of delhi,north east,seema puri,372729,2008,august,46.56793935656772
nct of delhi,north east,seema puri,372729,2008,september,41.634885555316274
nct of delhi,north east,seema puri,372729,2008,october,150.62604188319196
nct of delhi,north east,seema puri,372729,2008,november,248.887652383482
nct of delhi,north east,seema puri,372729,2008,december,219.58195615770916
nct of delhi,north east,seema puri,372729,2013,january,220.4836130447474
nct of delhi,north east,seema puri,372729,2013,february,114.53076371588782
nct of delhi,north east,seema puri,372729,2013,march,90.29517853936709
nct of delhi,north east,seema puri,372729,2013,april,72.91588983825966
nct of delhi,north east,seema puri,372729,2013,may,58.39601849609679
nct of delhi,north east,seema puri,372729,2013,june,57.913708096045816
nct of delhi,north east,seema puri,372729,2013,july,63.24961641534987
nct of delhi,north east,seema puri,372729,2013,august,35.82613999054965
nct of delhi,north east,seema puri,372729,2013,september,39.85707763074972
nct of delhi,north east,seema puri,372729,2013,october,158.47034324979208
nct of delhi,north east,seema puri,372729,2013,november,218.24231225552504
nct of delhi,north east,seema puri,372729,2013,december,206.74538050349753
nct of delhi,north east,seema puri,372729,2018,january,226.20536861510027
nct of delhi,north east,seema puri,372729,2018,february,139.18000292806107
nct of delhi,north east,seema puri,372729,2018,march,100.50635418310227
nct of delhi,north east,seema puri,372729,2018,april,90.16032277517616
nct of delhi,north east,seema puri,372729,2018,may,80.23561260599814
nct of delhi,north east,seema puri,372729,2018,june,69.86588510032757
nct of delhi,north east,seema puri,372729,2018,july,42.94117709562876
nct of delhi,north east,seema puri,372729,2018,august,40.61477414472583
nct of delhi,north east,seema puri,372729,2018,september,50.288479864599715
nct of delhi,north east,seema puri,372729,2018,october,152.4571622097529
nct of delhi,north east,seema puri,372729,2018,november,214.9220535611271
nct of delhi,north east,seema puri,372729,2018,december,272.60817436000264
nct of delhi,north east,seema puri,372729,2023,january,177.4203768714217
nct of delhi,north east,seema puri,372729,2023,february,117.55054731860632
nct of delhi,north east,seema puri,372729,2023,march,72.77429055077721
nct of delhi,north east,seema puri,372729,2023,april,69.80162184558756
nct of delhi,north east,seema puri,372729,2023,may,61.049571082934584
nct of delhi,north east,seema puri,372729,2023,june,50.62303735100271
nct of delhi,north east,seema puri,372729,2023,july,35.05606305503386
nct of delhi,north east,seema puri,372729,2023,august,41.882865099615074
nct of delhi,north east,seema puri,372729,2023,september,43.10001599564211
nct of delhi,north east,seema puri,372729,2023,october,112.60797046826424
nct of delhi,north east,seema puri,372729,2023,november,229.57250683282317
nct of delhi,north east,seema puri,372729,2023,december,207.38388273855207
nct of delhi,east,gandhi nagar,56735,1998,january,114.75941780146512
nct of delhi,east,gandhi nagar,56735,1998,february,76.12479085811977
nct of delhi,east,gandhi nagar,56735,1998,march,55.36857487919677
nct of delhi,east,gandhi nagar,56735,1998,april,57.132934648717544
nct of delhi,east,gandhi nagar,56735,1998,may,47.33842479534739
nct of delhi,east,gandhi nagar,56735,1998,june,33.47465924318334
nct of delhi,east,gandhi nagar,56735,1998,july,29.74156466558358
nct of delhi,east,gandhi nagar,56735,1998,august,27.665736083528845
nct of delhi,east,gandhi nagar,56735,1998,september,26.35096426770543
nct of delhi,east,gandhi nagar,56735,1998,october,93.27227980073349
nct of delhi,east,gandhi nagar,56735,1998,november,145.40609955911776
nct of delhi,east,gandhi nagar,56735,1998,december,174.74902625404746
nct of delhi,east,gandhi nagar,56735,2003,january,216.25069387339065
nct of delhi,east,gandhi nagar,56735,2003,february,112.339823740467
nct of delhi,east,gandhi nagar,56735,2003,march,83.38263924420768
nct of delhi,east,gandhi nagar,56735,2003,april,58.238968958809195
nct of delhi,east,gandhi nagar,56735,2003,may,62.76920911245194
nct of delhi,east,gandhi nagar,56735,2003,june,62.69463285900685
nct of delhi,east,gandhi nagar,56735,2003,july,37.27921298099566
nct of delhi,east,gandhi nagar,56735,2003,august,33.71051089498928
nct of delhi,east,gandhi nagar,56735,2003,september,39.0881997174795
nct of delhi,east,gandhi nagar,56735,2003,october,143.47232199907216
nct of delhi,east,gandhi nagar,56735,2003,november,189.64799296220485
nct of delhi,east,gandhi nagar,56735,2003,december,195.9736615107159
nct of delhi,east,gandhi nagar,56735,2008,january,131.69261589481812
nct of delhi,east,gandhi nagar,56735,2008,february,118.64960532921224
nct of delhi,east,gandhi nagar,56735,2008,march,74.9329071437351
nct of delhi,east,gandhi nagar,56735,2008,april,69.53955572743433
nct of delhi,east,gandhi nagar,56735,2008,may,64.01008793526992
nct of delhi,east,gandhi nagar,56735,2008,june,54.4063184210334
nct of delhi,east,gandhi nagar,56735,2008,july,43.8197233262558
nct of delhi,east,gandhi nagar,56735,2008,august,49.59052763520893
nct of delhi,east,gandhi nagar,56735,2008,september,41.64666401828029
nct of delhi,east,gandhi nagar,56735,2008,october,145.33752999515372
nct of delhi,east,gandhi nagar,56735,2008,november,242.25093924650776
nct of delhi,east,gandhi nagar,56735,2008,december,214.25863885412156
nct of delhi,east,gandhi nagar,56735,2013,january,225.1276061004911
nct of delhi,east,gandhi nagar,56735,2013,february,118.76112213363032
nct of delhi,east,gandhi nagar,56735,2013,march,88.1261854444162
nct of delhi,east,gandhi nagar,56735,2013,april,68.83447245333005
nct of delhi,east,gandhi nagar,56735,2013,may,63.866953984543
nct of delhi,east,gandhi nagar,56735,2013,june,59.84025621315964
nct of delhi,east,gandhi nagar,56735,2013,july,60.352398953982984
nct of delhi,east,gandhi nagar,56735,2013,august,41.176448680278426
nct of delhi,east,gandhi nagar,56735,2013,september,37.78757844497541
nct of delhi,east,gandhi nagar,56735,2013,october,147.02718323469006
nct of delhi,east,gandhi nagar,56735,2013,november,215.69881927412084
nct of delhi,east,gandhi nagar,56735,2013,december,219.99192540729416
nct of delhi,east,gandhi nagar,56735,2018,january,217.90734077707825
nct of delhi,east,gandhi nagar,56735,2018,february,144.31786204964612
nct of delhi,east,gandhi nagar,56735,2018,march,100.50008388281294
nct of delhi,east,gandhi nagar,56735,2018,april,91.55738908624043
nct of delhi,east,gandhi nagar,56735,2018,may,83.01181316938192
nct of delhi,east,gandhi nagar,56735,2018,june,73.91812031200526
nct of delhi,east,gandhi nagar,56735,2018,july,46.0880011320297
nct of delhi,east,gandhi nagar,56735,2018,august,42.94535005282884
nct of delhi,east,gandhi nagar,56735,2018,september,51.386205104124826
nct of delhi,east,gandhi nagar,56735,2018,october,152.6212363754525
nct of delhi,east,gandhi nagar,56735,2018,november,216.08302121398444
nct of delhi,east,gandhi nagar,56735,2018,december,279.02939615138837
nct of delhi,east,gandhi nagar,56735,2023,january,180.36861090945368
nct of delhi,east,gandhi nagar,56735,2023,february,118.787666823394
nct of delhi,east,gandhi nagar,56735,2023,march,76.12495377817592
nct of delhi,east,gandhi nagar,56735,2023,april,65.10106264606435
nct of delhi,east,gandhi nagar,56735,2023,may,64.42317178997955
nct of delhi,east,gandhi nagar,56735,2023,june,50.97070363734751
nct of delhi,east,gandhi nagar,56735,2023,july,38.52648201126514
nct of delhi,east,gandhi nagar,56735,2023,august,43.55522771929048
nct of delhi,east,gandhi nagar,56735,2023,september,45.58106471376244
nct of delhi,east,gandhi nagar,56735,2023,october,114.2623836683668
nct of delhi,east,gandhi nagar,56735,2023,november,222.09189957351347
nct of delhi,east,gandhi nagar,56735,2023,december,209.2300604104548
nct of delhi,east,vivek vihar,1039432,1998,january,112.0056198701933
nct of delhi,east,vivek vihar,1039432,1998,february,73.9053666709737
nct of delhi,east,vivek vihar,1039432,1998,march,52.18995727209952
nct of delhi,east,vivek vihar,1039432,1998,april,56.95680038862554
nct of delhi,east,vivek vihar,1039432,1998,may,46.791947204451176
nct of delhi,east,vivek vihar,1039432,1998,june,31.33434884617466
nct of delhi,east,vivek vihar,1039432,1998,july,29.7174307665541
nct of delhi,east,vivek vihar,1039432,1998,august,28.39460216011851
nct of delhi,east,vivek vihar,1039432,1998,september,25.4805308417563
nct of delhi,east,vivek vihar,1039432,1998,october,93.4800303062764
nct of delhi,east,vivek vihar,1039432,1998,november,150.87470892993946
nct of delhi,east,vivek vihar,1039432,1998,december,164.3552534637795
nct of delhi,east,vivek vihar,1039432,2003,january,208.8509468160817
nct of delhi,east,vivek vihar,1039432,2003,february,111.98355532164295
nct of delhi,east,vivek vihar,1039432,2003,march,81.22651451238804
nct of delhi,east,vivek vihar,1039432,2003,april,56.88891092403525
nct of delhi,east,vivek vihar,1039432,2003,may,60.92045378256723
nct of delhi,east,vivek vihar,1039432,2003,june,59.81575024459698
nct of delhi,east,vivek vihar,1039432,2003,july,37.208681409174936
nct of delhi,east,vivek vihar,1039432,2003,august,33.74968095622035
nct of delhi,east,vivek vihar,1039432,2003,september,39.815701185923714
nct of delhi,east,vivek vihar,1039432,2003,october,147.05009973563273
nct of delhi,east,vivek vihar,1039432,2003,november,195.5722696066038
nct of delhi,east,vivek vihar,1039432,2003,december,188.7989878807616
nct of delhi,east,vivek vihar,1039432,2008,january,131.2647054361793
nct of delhi,east,vivek vihar,1039432,2008,february,122.05548048397289
nct of delhi,east,vivek vihar,1039432,2008,march,74.94433870539427
nct of delhi,east,vivek vihar,1039432,2008,april,62.72011600983533
nct of delhi,east,vivek vihar,1039432,2008,may,61.776336645404086
nct of delhi,east,vivek vihar,1039432,2008,june,54.58872533251184
nct of delhi,east,vivek vihar,1039432,2008,july,42.568735533658455
nct of delhi,east,vivek vihar,1039432,2008,august,48.21000102340394
nct of delhi,east,vivek vihar,1039432,2008,september,42.23522356336349
nct of delhi,east,vivek vihar,1039432,2008,october,146.60534233839672
nct of delhi,east,vivek vihar,1039432,2008,november,247.80184931625016
nct of delhi,east,vivek vihar,1039432,2008,december,222.2838395223912
nct of delhi,east,vivek vihar,1039432,2013,january,225.83274458016615
nct of delhi,east,vivek vihar,1039432,2013,february,117.7130573711824
nct of delhi,east,vivek vihar,1039432,2013,march,90.7528284428238
nct of delhi,east,vivek vihar,1039432,2013,april,69.86948351119887
nct of delhi,east,vivek vihar,1039432,2013,may,59.478172436533555
nct of delhi,east,vivek vihar,1039432,2013,june,58.530058088166605
nct of delhi,east,vivek vihar,1039432,2013,july,61.43176918614027
nct of delhi,east,vivek vihar,1039432,2013,august,38.399931613835655
nct of delhi,east,vivek vihar,1039432,2013,september,38.930081031239126
nct of delhi,east,vivek vihar,1039432,2013,october,154.28660399928162
nct of delhi,east,vivek vihar,1039432,2013,november,217.49231831434489
nct of delhi,east,vivek vihar,1039432,2013,december,215.84939245197577
nct of delhi,east,vivek vihar,1039432,2018,january,228.51623895314185
nct of delhi,east,vivek vihar,1039432,2018,february,146.06058209859268
nct of delhi,east,vivek vihar,1039432,2018,march,100.95561966146312
nct of delhi,east,vivek vihar,1039432,2018,april,88.08092424473348
nct of delhi,east,vivek vihar,1039432,2018,may,79.46372067360873
nct of delhi,east,vivek vihar,1039432,2018,june,71.35317827025243
nct of delhi,east,vivek vihar,1039432,2018,july,44.29077010030565
nct of delhi,east,vivek vihar,1039432,2018,august,41.855018023499774
nct of delhi,east,vivek vihar,1039432,2018,september,50.59867805366978
nct of delhi,east,vivek vihar,1039432,2018,october,152.65688092825158
nct of delhi,east,vivek vihar,1039432,2018,november,216.443439075928
nct of delhi,east,vivek vihar,1039432,2018,december,278.3924814459279
nct of delhi,east,vivek vihar,1039432,2023,january,180.2949933030473
nct of delhi,east,vivek vihar,1039432,2023,february,122.29940218837012
nct of delhi,east,vivek vihar,1039432,2023,march,73.21291902876396
nct of delhi,east,vivek vihar,1039432,2023,april,68.72932744591715
nct of delhi,east,vivek vihar,1039432,2023,may,61.34149426178901
nct of delhi,east,vivek vihar,1039432,2023,june,50.424385569481394
nct of delhi,east,vivek vihar,1039432,2023,july,36.33890643958058
nct of delhi,east,vivek vihar,1039432,2023,august,43.21482945593758
nct of delhi,east,vivek vihar,1039432,2023,september,44.493703731379235
nct of delhi,east,vivek vihar,1039432,2023,october,110.1632513775356
nct of delhi,east,vivek vihar,1039432,2023,november,224.8942535345887
nct of delhi,east,vivek vihar,1039432,2023,december,209.18621783042224
nct of delhi,east,preet vihar,1117533,1998,january,115.17182946844083
nct of delhi,east,preet vihar,1117533,1998,february,73.53382092983603
nct of delhi,east,preet vihar,1117533,1998,march,53.270626822625864
nct of delhi,east,preet vihar,1117533,1998,april,53.70592838743812
nct of delhi,east,preet vihar,1117533,1998,may,46.0108585976994
nct of delhi,east,preet vihar,1117533,1998,june,31.49488728310607
nct of delhi,east,preet vihar,1117533,1998,july,29.451310883495147
nct of delhi,east,preet vihar,1117533,1998,august,26.88156892109317
nct of delhi,east,preet vihar,1117533,1998,september,25.911956923488855
nct of delhi,east,preet vihar,1117533,1998,october,94.40483515765058
nct of delhi,east,preet vihar,1117533,1998,november,149.3376693731951
nct of delhi,east,preet vihar,1117533,1998,december,167.60127928439294
nct of delhi,east,preet vihar,1117533,2003,january,215.53547675653056
nct of delhi,east,preet vihar,1117533,2003,february,110.96756875964968
nct of delhi,east,preet vihar,1117533,2003,march,81.05185801225164
nct of delhi,east,preet vihar,1117533,2003,april,56.19501686247329
nct of delhi,east,preet vihar,1117533,2003,may,61.05258370467987
nct of delhi,east,preet vihar,1117533,2003,june,60.33123943326072
nct of delhi,east,preet vihar,1117533,2003,july,36.46275228529492
nct of delhi,east,preet vihar,1117533,2003,august,33.438868310366544
nct of delhi,east,preet vihar,1117533,2003,september,39.25420438513088
nct of delhi,east,preet vihar,1117533,2003,october,143.55580920705003
nct of delhi,east,preet vihar,1117533,2003,november,190.827116173909
nct of delhi,east,preet vihar,1117533,2003,december,190.1407715248571
nct of delhi,east,preet vihar,1117533,2008,january,134.5279649369295
nct of delhi,east,preet vihar,1117533,2008,february,119.98158416735455
nct of delhi,east,preet vihar,1117533,2008,march,74.59150131646807
nct of delhi,east,preet vihar,1117533,2008,april,66.0043471953352
nct of delhi,east,preet vihar,1117533,2008,may,62.90377365158776
nct of delhi,east,preet vihar,1117533,2008,june,55.9366319610513
nct of delhi,east,preet vihar,1117533,2008,july,43.15831956542541
nct of delhi,east,preet vihar,1117533,2008,august,48.75938825425615
nct of delhi,east,preet vihar,1117533,2008,september,41.741382311057784
nct of delhi,east,preet vihar,1117533,2008,october,143.99514876774336
nct of delhi,east,preet vihar,1117533,2008,november,245.76980708743395
nct of delhi,east,preet vihar,1117533,2008,december,216.1252567356157
nct of delhi,east,preet vihar,1117533,2013,january,230.8645795538468
nct of delhi,east,preet vihar,1117533,2013,february,115.44013535687124
nct of delhi,east,preet vihar,1117533,2013,march,87.9000877470545
nct of delhi,east,preet vihar,1117533,2013,april,67.98326268624477
nct of delhi,east,preet vihar,1117533,2013,may,62.218029855239855
nct of delhi,east,preet vihar,1117533,2013,june,58.871323651897946
nct of delhi,east,preet vihar,1117533,2013,july,59.85178195902367
nct of delhi,east,preet vihar,1117533,2013,august,39.40717772781286
nct of delhi,east,preet vihar,1117533,2013,september,37.73321028183625
nct of delhi,east,preet vihar,1117533,2013,october,148.88403145514116
nct of delhi,east,preet vihar,1117533,2013,november,215.46945452149848
nct of delhi,east,preet vihar,1117533,2013,december,219.15029736375175
nct of delhi,east,preet vihar,1117533,2018,january,223.11214402572392
nct of delhi,east,preet vihar,1117533,2018,february,144.74531216078122
nct of delhi,east,preet vihar,1117533,2018,march,98.8552018151114
nct of delhi,east,preet vihar,1117533,2018,april,87.73865770335937
nct of delhi,east,preet vihar,1117533,2018,may,81.50150146549487
nct of delhi,east,preet vihar,1117533,2018,june,73.05084387587534
nct of delhi,east,preet vihar,1117533,2018,july,44.53745618200592
nct of delhi,east,preet vihar,1117533,2018,august,41.52203020684816
nct of delhi,east,preet vihar,1117533,2018,september,50.70222976003921
nct of delhi,east,preet vihar,1117533,2018,october,151.21704064300278
nct of delhi,east,preet vihar,1117533,2018,november,209.87171912015535
nct of delhi,east,preet vihar,1117533,2018,december,276.36754619090004
nct of delhi,east,preet vihar,1117533,2023,january,180.04751016914202
nct of delhi,east,preet vihar,1117533,2023,february,118.14364868478232
nct of delhi,east,preet vihar,1117533,2023,march,72.62042181902906
nct of delhi,east,preet vihar,1117533,2023,april,67.8950857014624
nct of delhi,east,preet vihar,1117533,2023,may,61.684304835048394
nct of delhi,east,preet vihar,1117533,2023,june,49.80414626675996
nct of delhi,east,preet vihar,1117533,2023,july,37.180388976211326
nct of delhi,east,preet vihar,1117533,2023,august,41.76041091517561
nct of delhi,east,preet vihar,1117533,2023,september,44.94764447016565
nct of delhi,east,preet vihar,1117533,2023,october,108.22222973144753
nct of delhi,east,preet vihar,1117533,2023,november,221.2373482741486
nct of delhi,east,preet vihar,1117533,2023,december,206.42590476019177
nct of delhi,new delhi,connaught place,63249,1998,january,117.1997946616372
nct of delhi,new delhi,connaught place,63249,1998,february,79.13667123512634
nct of delhi,new delhi,connaught place,63249,1998,march,58.619317871227864
nct of delhi,new delhi,connaught place,63249,1998,april,62.61451174574929
nct of delhi,new delhi,connaught place,63249,1998,may,48.210252530571
nct of delhi,new delhi,connaught place,63249,1998,june,35.80192007482355
